"COUNTRY","Country","VARIABLE","Variable","MEASURE","Measure","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,39449254.444566,,
"ITA","Italy","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,206570.62478899,,
"ITA","Italy","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,0,,
"ITA","Italy","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,64571509.450173,,
"ITA","Italy","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,287122.03242586,,
"ITA","Italy","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,319973.44565577,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,669553.02280716,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,8095250.5602036,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,10043566.536601,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,16007633.432853,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,23778408.09037,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,14127915.064626,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,12267797.306271,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,0,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,0,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,9035403.5002724,,
"ITA","Italy","GSINF","II.B. Provision of infrastructure","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,8867388.4658188,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,669553.02280716,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,8095250.5602036,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,10043566.536601,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,16007633.432853,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,23778408.09037,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,14127915.064626,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,12267797.306271,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,0,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,0,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,9035403.5002724,,
"ITA","Italy","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,8867388.4658188,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,3392250.4969148,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,6998787.0949415,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,3788233.6035599,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1441567.1919664,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,2766373.6536951,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,11475364.330308,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,11271414.893071,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,3347434.3206809,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,7946203.748421,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,7173472.5295057,,
"ITA","Italy","GSMKG","II.C. Marketing and promotion","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,5655402.7377976,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,308734.03938225,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,697683.75648666,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,5845253.1433682,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,14014689.623539,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,24529446.593552,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,670656.28315401,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,3313948.8463083,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,10919482.807162,,
"ITA","Italy","GSCOM","II.D. Support to fishing communities","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,8925118.9047023,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,14734942.133774,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,12079144.45316,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,6399629.3904473,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,6339142.6315253,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,6924392.3020781,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,1979299.7351082,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,28640289.455378,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,2088534.7842207,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,2073225.5833446,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,5807552.8061883,,
"ITA","Italy","GSRND","II.F. Research and development","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,5057757.5006189,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,9016.6988198443,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,86284.926122767,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,872419.14130046,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1296465.4134135,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,664716.43902449,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2308374.9129114,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,15751912.414481,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,4048752.0625634,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,35639924.880465,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,25621154.902367,,
"ITA","Italy","GSMNG","II.G. Management of resources","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,12356763.90186,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,9016.6988198443,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,86284.926122767,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,872419.14130046,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,1296465.4134135,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,664716.43902449,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,2308374.9129114,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,1373457.6821855,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,17686.701744511,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,1024091.7325197,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,1484907.8397435,,
"ITA","Italy","GSMNG_STK","II.G.2. Stock enhancement programs","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,1487306.1789482,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2010","2010","USD","US Dollar","0","Units",,,30249113.564634,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2011","2011","USD","US Dollar","0","Units",,,36720642.925992,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2012","2012","USD","US Dollar","0","Units",,,25498829.167322,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2013","2013","USD","US Dollar","0","Units",,,14490867.108943,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,16068767.100749,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,15072101.572856,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,12559919.57366,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,3258727.6318882,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,124121.87048013,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,2823789.3428335,,
"ITA","Italy","GSMSC","II.H. Miscellaneous support for services to the sector","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,3560306.5031232,,
"JPN","Japan","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,935307.8551272,,
"JPN","Japan","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,736349.64357696,,
"JPN","Japan","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,0,,
"JPN","Japan","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,0,,
"JPN","Japan","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,811090.00264349,,
"JPN","Japan","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,0,,
"JPN","Japan","IFRPC","I.C. Transfers based on the reduction of productive capacity","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,0,,
"JPN","Japan","GSINF","II.B. Provision of infrastructure","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,688282658.2786,,
"JPN","Japan","GSINF","II.B. Provision of infrastructure","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,602079467.82842,,
"JPN","Japan","GSINF","II.B. Provision of infrastructure","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,649698908.45125,,
"JPN","Japan","GSINF","II.B. Provision of infrastructure","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,630255607.64621,,
"JPN","Japan","GSINF","II.B. Provision of infrastructure","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,724917002.80774,,
"JPN","Japan","GSINF","II.B. Provision of infrastructure","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,837189028.1732,,
"JPN","Japan","GSINF","II.B. Provision of infrastructure","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,746348883.31902,,
"JPN","Japan","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,688282658.2786,,
"JPN","Japan","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,602079467.82842,,
"JPN","Japan","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,649698908.45125,,
"JPN","Japan","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,630255607.64621,,
"JPN","Japan","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2018","2018","USD","US Dollar","0","Units",,,724917002.80774,,
"JPN","Japan","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2019","2019","USD","US Dollar","0","Units",,,837189028.1732,,
"JPN","Japan","GSINF_CAP","II.B.1. Capital expenditures","USD","US dollar","2020","2020","USD","US Dollar","0","Units",,,746348883.31902,,
"JPN","Japan","GSMKG","II.C. Marketing and promotion","USD","US dollar","2014","2014","USD","US Dollar","0","Units",,,9854960.9673116,,
"JPN","Japan","GSMKG","II.C. Marketing and promotion","USD","US dollar","2015","2015","USD","US Dollar","0","Units",,,12589777.286509,,
"JPN","Japan","GSMKG","II.C. Marketing and promotion","USD","US dollar","2016","2016","USD","US Dollar","0","Units",,,13534700.009509,,
"JPN","Japan","GSMKG","II.C. Marketing and promotion","USD","US dollar","2017","2017","USD","US Dollar","0","Units",,,12538988.085014,,
